Date,Return
5/25/2020,0.013260697
5/26/2020,-0.008070323
5/27/2020,0.039158209
5/28/2020,0.037548496
5/29/2020,-0.009093976
5/30/2020,0.027681598
5/31/2020,-0.024674768
6/1/2020,0.074643863
6/2/2020,-0.062697748
6/3/2020,0.013317595
6/4/2020,0.014903505
6/5/2020,-0.013785177
6/6/2020,-0.00122637
6/7/2020,0.010894587
6/8/2020,0.001294898
6/9/2020,0.002477712
6/10/2020,0.007594611
6/11/2020,-0.055553011
6/12/2020,0.017063531
6/13/2020,-0.000587121
6/14/2020,-0.009338962
6/15/2020,0.006808938
6/16/2020,0.009239765
6/17/2020,-0.006056761
6/18/2020,-0.007216479
6/19/2020,-0.013156009
6/20/2020,0.004771983
6/21/2020,-0.003076499
6/22/2020,0.037091748
6/23/2020,-0.001975347
6/24/2020,-0.032820256
6/25/2020,-0.005239308
6/26/2020,-0.010998118
6/27/2020,-0.01282641
6/28/2020,0.010855408
6/29/2020,0.005170016
6/30/2020,-0.005751514
7/1/2020,0.009885325
7/2/2020,-0.011368806
7/3/2020,-0.00395756
7/4/2020,0.004972275
7/5/2020,-0.006410728
7/6/2020,0.033230564
7/7/2020,-0.013140376
7/8/2020,0.01902836
7/9/2020,-0.015948231
7/10/2020,9.05202271146432e-05
7/11/2020,-0.00414503
7/12/2020,0.00391255
7/13/2020,-0.003545059
7/14/2020,-4.33E-05
7/15/2020,-0.005450156
7/16/2020,-0.006593109
7/17/2020,0.002098616
7/18/2020,0.000835661
7/19/2020,0.002923597
7/20/2020,-0.00234992
7/21/2020,0.022986789
7/22/2020,0.016050921
7/23/2020,0.005848489
7/24/2020,-0.004611142
7/25/2020,0.014702976
7/26/2020,0.023566295
7/27/2020,0.109610071
7/28/2020,-0.007101329
7/29/2020,0.017194866
7/30/2020,0.000968076
7/31/2020,0.019102587
8/1/2020,0.038515234
8/2/2020,-0.060034266
8/3/2020,0.017436322
8/4/2020,-0.003597261
8/5/2020,0.048289762
8/6/2020,0.002788024
8/7/2020,-0.015136181
8/8/2020,0.013151196
8/9/2020,-0.006662101
8/10/2020,0.017332699
8/11/2020,-0.039365344
8/12/2020,0.015284939
8/13/2020,0.017195015
8/14/2020,-0.001295521
8/15/2020,0.008227395
8/16/2020,0.002284355
8/17/2020,0.030404826
8/18/2020,-0.021475461
8/19/2020,-0.019426708
8/20/2020,0.010213129
8/21/2020,-0.024067508
8/22/2020,0.007706364
8/23/2020,-0.001453329
8/24/2020,0.009408442
8/25/2020,-0.034690018
8/26/2020,0.010753745
8/27/2020,-0.014359384
8/28/2020,0.019349541
8/29/2020,-0.003087266
8/30/2020,0.01778422
8/31/2020,-0.00262012
9/1/2020,0.024797762
9/2/2020,-0.046484719
9/3/2020,-0.102394761
9/4/2020,0.026013556
9/5/2020,-0.032558235
9/6/2020,0.010893696
9/7/2020,0.008677905
9/8/2020,-0.022956306
9/9/2020,0.010939236
9/10/2020,0.011793294
9/11/2020,0.003645263
9/12/2020,0.003966561
9/13/2020,-0.011340079
9/14/2020,0.034588384
9/15/2020,0.010871177
9/16/2020,0.016481884
9/17/2020,-0.0023613
9/18/2020,-0.000402256
9/19/2020,0.013683546
9/20/2020,-0.014067993
9/21/2020,-0.043518002
9/22/2020,0.00728334
9/23/2020,-0.02773398
9/24/2020,0.050153282
9/25/2020,-0.006259219
9/26/2020,0.005424892
9/27/2020,0.002283186
9/28/2020,-0.00608961
9/29/2020,0.012604357
9/30/2020,-0.005546464
10/1/2020,-0.01530337
10/2/2020,-0.004094141
10/3/2020,-0.002519438
10/4/2020,0.011399199
10/5/2020,0.011599032
10/6/2020,-0.017504646
10/7/2020,0.006088271
10/8/2020,0.023124709
10/9/2020,0.013629237
10/10/2020,0.020959302
10/11/2020,0.007774212
10/12/2020,0.015036798
10/13/2020,-0.01120379
10/14/2020,0.000315723
10/15/2020,0.005760771
10/16/2020,-0.015069273
10/17/2020,0.003177718
10/18/2020,0.011028059
10/19/2020,0.022526312
10/20/2020,0.014843919
10/21/2020,0.076143755
10/22/2020,0.01108902
10/23/2020,-0.002649454
10/24/2020,0.013650613
10/25/2020,-0.005865754
10/26/2020,0.003382214
10/27/2020,0.044279902
10/28/2020,-0.028045075
10/29/2020,0.012553242
10/30/2020,0.008084581
10/31/2020,0.017308697
11/1/2020,-0.003184512
11/2/2020,-0.013585108
11/3/2020,0.02950532
11/4/2020,0.013147118
11/5/2020,0.102318634
11/6/2020,-0.000896528
11/7/2020,-0.047034084
11/8/2020,0.043536753
11/9/2020,-0.009512666
11/10/2020,-0.002701033
11/11/2020,0.026841941
11/12/2020,0.036621327
11/13/2020,0.002547553
11/14/2020,-0.015300457
11/15/2020,-0.007004594
11/16/2020,0.047665021
11/17/2020,0.055592769
11/18/2020,0.008988153
11/19/2020,0.00073489
11/20/2020,0.045137821
11/21/2020,0.001123335
11/22/2020,-0.01460289
11/23/2020,-0.000320134
11/24/2020,0.040478047
11/25/2020,-0.019643828
11/26/2020,-0.084427067
11/27/2020,-0.002461759
11/28/2020,0.035597229
11/29/2020,0.025967125
11/30/2020,0.079678328
12/1/2020,-0.04192626
12/2/2020,0.021171823
12/3/2020,0.012723581
12/4/2020,-0.038344949
12/5/2020,0.024303237
12/6/2020,0.009965977
12/7/2020,-0.007934312
12/8/2020,-0.045357601
12/9/2020,0.012705073
12/10/2020,-0.015572121
12/11/2020,-0.011283218
12/12/2020,0.041240152
12/13/2020,0.018013867
12/14/2020,0.005446643
12/15/2020,0.008855135
12/16/2020,0.097518363
12/17/2020,0.070132451
12/18/2020,0.014593136
12/19/2020,0.031630752
12/20/2020,-0.016444905
12/21/2020,-0.028717656
12/22/2020,0.042974334
12/23/2020,-0.022776055
12/24/2020,0.021281191
12/25/2020,0.039132279
12/26/2020,0.071853278
12/27/2020,-0.006231492
12/28/2020,0.030926635
12/29/2020,0.010250355
12/30/2020,0.0540345
12/31/2020,0.005574281
1/1/2021,0.012841708
1/2/2021,0.093725776
1/3/2021,0.020380067
1/4/2021,-0.024712
1/5/2021,0.06319658
1/6/2021,0.083310714
1/7/2021,0.069157467
1/8/2021,0.036233899
1/9/2021,-0.013311135
1/10/2021,-0.047152573
1/11/2021,-0.072733159
1/12/2021,-0.046214502
1/13/2021,0.100032496
1/14/2021,0.05013803
1/15/2021,-0.06027359
1/16/2021,-0.017575563
1/17/2021,-0.010693288
1/18/2021,0.02343579
1/19/2021,-0.015295343
1/20/2021,-0.014473455
1/21/2021,-0.13283684
1/22/2021,0.07072224
1/23/2021,-0.02842289
1/24/2021,0.006914644
1/25/2021,0.002385108
1/26/2021,0.006286058
1/27/2021,-0.065622125
1/28/2021,0.099681134
1/29/2021,0.025407476
1/30/2021,-0.001365624
1/31/2021,-0.033708203
2/1/2021,0.01276837
2/2/2021,0.058833615
2/3/2021,0.055245982
2/4/2021,-0.01457147
2/5/2021,0.032991388
2/6/2021,0.029406828
2/7/2021,-0.009233693
2/8/2021,0.187464738
2/9/2021,0.006161524
2/10/2021,-0.033624886
2/11/2021,0.066591037
2/12/2021,-0.008442624
2/13/2021,-0.008406214
2/14/2021,0.034216236
2/15/2021,-0.015851261
2/16/2021,0.026171884
2/17/2021,0.05994196
2/18/2021,-0.008997505
2/19/2021,0.081430969
2/20/2021,0.003782319
2/21/2021,0.025676259
2/22/2021,-0.05791846
2/23/2021,-0.099301985
2/24/2021,0.018042327
2/25/2021,-0.052539242
2/26/2021,-0.01601249
2/27/2021,-0.0032652
2/28/2021,-0.022747755
3/1/2021,0.099550171
3/2/2021,-0.025231162
3/3/2021,0.04463206
3/4/2021,-0.03912036
3/5/2021,0.007539702
3/6/2021,-0.000304981
3/7/2021,0.046906498
3/8/2021,0.020306565
3/9/2021,0.04933522
3/10/2021,0.021604244
3/11/2021,0.032076715
3/12/2021,-0.008183207
3/13/2021,0.068216528
3/14/2021,-0.03168961
3/15/2021,-0.057251005
3/16/2021,0.016057022
3/17/2021,0.036369963
3/18/2021,-0.017189694
3/19/2021,0.00842965
3/20/2021,-0.000565719
3/21/2021,-0.013551248
3/22/2021,-0.052053185
3/23/2021,0.003847498
3/24/2021,-0.035891807
3/25/2021,-0.020277032
3/26/2021,0.066399925
3/27/2021,0.015165759
3/28/2021,-0.000406721
3/29/2021,0.032161379
3/30/2021,0.020216245
3/31/2021,1.93596349886693e-05
4/1/2021,0.003003735
4/2/2021,0.004881969
4/3/2021,-0.02998135
4/4/2021,0.020044897
4/5/2021,0.005094139
4/6/2021,-0.014655446
4/7/2021,-0.03683339
4/8/2021,0.040589808
4/9/2021,-0.001353633
4/10/2021,0.026581344
4/11/2021,0.006885904
4/12/2021,-0.005174187
4/13/2021,0.060273765
4/14/2021,-0.006200634
4/15/2021,0.00323748
4/16/2021,-0.027501379
4/17/2021,-0.014437689
4/18/2021,-0.073621547
4/19/2021,-0.008750469
4/20/2021,0.013436976
4/21/2021,-0.045454288
4/22/2021,-0.039769466
4/23/2021,-0.012917151
4/24/2021,-0.02040929
4/25/2021,-0.020910992
4/26/2021,0.10238907
4/27/2021,0.018721408
4/28/2021,-0.003787066
4/29/2021,-0.02315733
4/30/2021,0.078331768
5/1/2021,0.001348481
5/2/2021,-0.020698824
5/3/2021,0.01005128
5/4/2021,-0.067600247
5/5/2021,0.076695993
5/6/2021,-0.017893077
5/7/2021,0.01702032
5/8/2021,0.025234759
5/9/2021,-0.009718099
5/10/2021,-0.040742318
5/11/2021,0.015123172
5/12/2021,-0.133217455
5/13/2021,0.011508649
5/14/2021,0.003305638
5/15/2021,-0.062556419
5/16/2021,-0.006504014
5/17/2021,-0.062823816
5/18/2021,-0.014426855
5/19/2021,-0.137661226
5/20/2021,0.102163445
5/21/2021,-0.085282328
5/22/2021,0.006217486
5/23/2021,-0.073689369
5/24/2021,0.11318184
5/25/2021,-0.007847826
5/26/2021,0.023227212
5/27/2021,-0.0218157
5/28/2021,-0.071268973
5/29/2021,-0.030297244
5/30/2021,0.030681201
5/31/2021,0.046379298
6/1/2021,-0.017355482
6/2/2021,0.024267567
6/3/2021,0.043475133
6/4/2021,-0.059026581
6/5/2021,-0.036386254
6/6/2021,0.008731499
6/7/2021,-0.06418068
6/8/2021,-0.002624325
6/9/2021,0.115691177
6/10/2021,-0.017205017
6/11/2021,0.017214062
6/12/2021,-0.047727642
6/13/2021,0.099721319
6/14/2021,0.028661855
6/15/2021,0.004669321
6/16/2021,-0.050962562
6/17/2021,-0.007655309
6/18/2021,-0.059554511
6/19/2021,-0.004788717
6/20/2021,0.002314299
6/21/2021,-0.112655333
6/22/2021,0.026169613
6/23/2021,0.03745093
6/24/2021,0.027856638
6/25/2021,-0.087260401
6/26/2021,0.017336806
6/27/2021,0.076534703
6/28/2021,-0.006213876
6/29/2021,0.041628258
6/30/2021,-0.023055273
7/1/2021,-0.04191449
7/2/2021,0.009678558
7/3/2021,0.022760095
7/4/2021,0.017861561
7/5/2021,-0.043691535
7/6/2021,0.014496277
7/7/2021,-0.011095809
7/8/2021,-0.028886355
7/9/2021,0.028002258
7/10/2021,-0.008210311
7/11/2021,0.021469475
7/12/2021,-0.03166863
7/13/2021,-0.013687548
7/14/2021,0.003679352
7/15/2021,-0.031735
7/16/2021,-0.011302176
7/17/2021,0.003549454
7/18/2021,0.008363987
7/19/2021,-0.030788576
7/20/2021,-0.032788951
7/21/2021,0.077274427
7/22/2021,0.006303573
7/23/2021,0.039254825
7/24/2021,0.021169199
7/25/2021,0.030844758
7/26/2021,0.056218872
7/27/2021,0.055424287
7/28/2021,0.014945713
7/29/2021,0.000312923
7/30/2021,0.055666405
7/31/2021,-0.014427458
8/1/2021,-0.03966975
8/2/2021,-0.019335866
8/3/2021,-0.026757979
8/4/2021,0.041792893
8/5/2021,0.028229465
8/6/2021,0.047638036
8/7/2021,0.040622208
8/8/2021,-0.017005274
8/9/2021,0.058616336
8/10/2021,-0.016830892
8/11/2021,0.000188778
8/12/2021,-0.025559436
8/13/2021,0.075740735
8/14/2021,-0.014570551
8/15/2021,-0.001060396
8/16/2021,-0.022159106
8/17/2021,-0.028456465
8/18/2021,0.002367765
8/19/2021,0.042775443
8/20/2021,0.056115872
8/21/2021,-0.008789843
8/22/2021,0.008509477
8/23/2021,0.004551674
8/24/2021,-0.037137725
8/25/2021,0.026300021
8/26/2021,-0.041228304
8/27/2021,0.045086263
8/28/2021,-0.003185281
8/29/2021,-0.001483983
8/30/2021,-0.036347609
8/31/2021,0.002373885
9/1/2021,0.035625564
9/2/2021,0.00984083
9/3/2021,0.01414321
9/4/2021,-0.001614181
9/5/2021,0.036215812
9/6/2021,0.017006126
9/7/2021,-0.110621607
9/8/2021,-0.015375367
9/9/2021,0.006509486
9/10/2021,-0.032495484
9/11/2021,0.007074849
9/12/2021,0.019066034
9/13/2021,-0.023884438
9/14/2021,0.047359261
9/15/2021,0.023015462
9/16/2021,-0.008157287
9/17/2021,-0.010795387
9/18/2021,0.021385589
9/19/2021,-0.021089044
9/20/2021,-0.093448953
9/21/2021,-0.050185207
9/22/2021,0.070793114
9/23/2021,0.030306478
9/24/2021,-0.045781116
9/25/2021,-0.002874813
9/26/2021,0.011516492
9/27/2021,-0.022514267
9/28/2021,-0.028440079
9/29/2021,0.012911569
9/30/2021,0.053568275
10/1/2021,0.09878873
10/2/2021,-0.008426411
10/3/2021,0.010237887
10/4/2021,0.018940874
10/5/2021,0.048905889
10/6/2021,0.074670498
10/7/2021,-0.028096534
10/8/2021,0.003008277
10/9/2021,0.0185365
10/10/2021,-0.003577422
10/11/2021,0.049536841
10/12/2021,-0.025115
10/13/2021,0.024268618
10/14/2021,-0.001386284
10/15/2021,0.074534407
10/16/2021,-0.011393482
10/17/2021,0.010862438
10/18/2021,0.0076756
10/19/2021,0.036047968
10/20/2021,0.026934175
10/21/2021,-0.057319314
10/22/2021,-0.024399647
10/23/2021,0.011555864
10/24/2021,-0.007537938
10/25/2021,0.034612824
10/26/2021,-0.042449853
10/27/2021,-0.031167794
10/28/2021,0.036587939
10/29/2021,0.026489138
10/30/2021,-0.005449846
10/31/2021,-0.009208043
11/1/2021,-0.005129748
11/2/2021,0.036423534
11/3/2021,-0.004054564
11/4/2021,-0.024103784
11/5/2021,-0.00531396
11/6/2021,0.006573419
11/7/2021,0.029247221
11/8/2021,0.066951547
11/9/2021,-0.008806096
11/10/2021,-0.029513867
11/11/2021,-0.000696505
11/12/2021,-0.012225096
11/13/2021,0.004887871
11/14/2021,0.015469518
11/15/2021,-0.029159323
11/16/2021,-0.053441453
11/17/2021,0.003436857
11/18/2021,-0.05674984
11/19/2021,0.020677858
11/20/2021,0.027144333
11/21/2021,-0.016193705
11/22/2021,-0.041565941
11/23/2021,0.022735856
11/24/2021,-0.022384387
11/25/2021,0.017666069
11/26/2021,-0.064686771
11/27/2021,0.023246555
11/28/2021,0.04439251
11/29/2021,0.009748898
11/30/2021,-0.01385899
12/1/2021,0.003936509
12/2/2021,-0.013140206
12/3/2021,-0.050985865
12/4/2021,-0.082046397
12/5/2021,0.003417523
12/6/2021,0.024585896
12/7/2021,0.00232216
12/8/2021,-0.003851849
12/9/2021,-0.056087262
12/10/2021,-0.008995119
12/11/2021,0.044857216
12/12/2021,0.01490662
12/13/2021,-0.067085172
12/14/2021,-0.002671253
12/15/2021,0.04900152
12/16/2021,-0.025181583
12/17/2021,-0.030699007
12/18/2021,0.013995732
12/19/2021,-0.003025943
12/20/2021,0.003709544
12/21/2021,0.043863562
12/22/2021,-0.006295931
12/23/2021,0.044336692
12/24/2021,0.00074149
12/25/2021,-0.007719775
12/26/2021,0.007528402
12/27/2021,-0.003328071
12/28/2021,-0.060259426
12/29/2021,-0.024042279
12/30/2021,0.015791121
12/31/2021,-0.018476353
1/1/2022,0.029809396
1/2/2022,-0.007163275
1/3/2022,-0.018736877
1/4/2022,-0.012065555
1/5/2022,-0.050734061
1/6/2022,-0.009366159
1/7/2022,-0.037140705
1/8/2022,0.004235995
1/9/2022,0.00425697
1/10/2022,-0.002155485
1/11/2022,0.021869109
1/12/2022,0.028389419
1/13/2022,-0.030888714
1/14/2022,0.011930269
1/15/2022,0.001802779
1/16/2022,-0.001471129
1/17/2022,-0.020024367
1/18/2022,0.002960483
1/19/2022,-0.014897823
1/20/2022,-0.02548634
1/21/2022,-0.103811656
1/22/2022,-0.039143485
1/23/2022,0.035585093
1/24/2022,0.010406744
1/25/2022,0.008175727
1/26/2022,-0.002757017
1/27/2022,0.007763821
1/28/2022,0.017397102
1/29/2022,0.009364931
1/30/2022,-0.005783656
1/31/2022,0.014914536
2/1/2022,0.006760065
2/2/2022,-0.046209029
2/3/2022,0.005456046
2/4/2022,0.116978066
2/5/2022,-0.001438787
2/6/2022,0.023437313
2/7/2022,0.033665872
2/8/2022,0.006344853
2/9/2022,0.004994545
2/10/2022,-0.017449359
2/11/2022,-0.026561983
2/12/2022,-0.003854673
2/13/2022,-0.001111462
2/14/2022,0.009228087
2/15/2022,0.046687698
2/16/2022,-0.013759752
2/17/2022,-0.07788223
2/18/2022,-0.012507647
2/19/2022,0.002277728
2/20/2022,-0.04214074
2/21/2022,-0.035286209
2/22/2022,0.032656424
2/23/2022,-0.025843816
2/24/2022,0.0277784
2/25/2022,0.02299894
2/26/2022,-0.002781397
2/27/2022,-0.035682342
2/28/2022,0.145411839
3/1/2022,0.026888525
3/2/2022,-0.009706303
3/3/2022,-0.033519811
3/4/2022,-0.07806935
3/5/2022,0.006719381
3/6/2022,-0.024887994
3/7/2022,-0.009316644
3/8/2022,0.01774026
3/9/2022,0.083786397
3/10/2022,-0.060630954
3/11/2022,-0.01629132
3/12/2022,0.002810649
3/13/2022,-0.027101258
3/14/2022,0.048008084
3/15/2022,-0.008268102
3/16/2022,0.045887145
3/17/2022,-0.004679932
3/18/2022,0.020750885
3/19/2022,0.009317831
3/20/2022,-0.022346849
3/21/2022,-0.004117263
3/22/2022,0.031180014
3/23/2022,0.012610091
3/24/2022,0.024898646
3/25/2022,0.008821398
3/26/2022,0.003429583
3/27/2022,0.052126312
3/28/2022,0.006567887
3/29/2022,0.007166155
3/30/2022,-0.008491735
3/31/2022,-0.032382108
4/1/2022,0.016315115
4/2/2022,-0.008917041
4/3/2022,0.01274538
4/4/2022,0.003640396
4/5/2022,-0.022879073
4/6/2022,-0.051568494
4/7/2022,0.006876459
4/8/2022,-0.027955771
4/9/2022,0.011693071
4/10/2022,-0.01342768
4/11/2022,-0.06363226
4/12/2022,0.015315084
4/13/2022,0.0259063
4/14/2022,-0.029908007
4/15/2022,0.015473676
4/16/2022,-0.003180504
4/17/2022,-0.017502542
4/18/2022,0.027929175
4/19/2022,0.016571097
4/20/2022,-0.003093074
4/21/2022,-0.020471984
4/22/2022,-0.019420039
4/23/2022,-0.006381173
4/24/2022,-0.000441604
4/25/2022,0.02505785
4/26/2022,-0.057858268
4/27/2022,0.029478883
4/28/2022,0.013575225
4/29/2022,-0.029265574
4/30/2022,-0.023179313
5/1/2022,0.019997912
5/2/2022,0.001565786
5/3/2022,-0.02021512
5/4/2022,0.051599857
5/5/2022,-0.078674021
5/6/2022,-0.014606061
5/7/2022,-0.014954355
5/8/2022,-0.040636849
5/9/2022,-0.1104637
5/10/2022,0.023961258
5/11/2022,-0.067258392
5/12/2022,0.003849707
5/13/2022,0.00810223
5/14/2022,0.027939734
5/15/2022,0.039993257
5/16/2022,-0.046069002
5/17/2022,0.018850785
5/18/2022,-0.05605712
5/19/2022,0.055503044
5/20/2022,-0.036734891
5/21/2022,0.007927413
5/22/2022,0.030289794
5/23/2022,-0.040391231
5/24/2022,0.019130468
5/25/2022,-0.003143577
5/26/2022,-0.00998353
5/27/2022,-0.021855519
5/28/2022,0.006543557
5/29/2022,0.021900358
5/30/2022,0.07744471
5/31/2022,0.002077763
6/1/2022,-0.062695364
6/2/2022,0.022430498
6/3/2022,-0.025046294
6/4/2022,0.004326749
6/5/2022,0.002472036
6/6/2022,0.04895263
6/7/2022,-0.006859699
6/8/2022,-0.030207305
6/9/2022,-0.003387708
6/10/2022,-0.034145637
6/11/2022,-0.024858994
6/12/2022,-0.056351073
6/13/2022,-0.15974726
6/14/2022,-0.012477914
6/15/2022,0.016483554
6/16/2022,-0.097071944
6/17/2022,0.004407495
6/18/2022,-0.07101781
6/19/2022,0.080747595
6/20/2022,0.00225101
6/21/2022,0.00539141
6/22/2022,-0.034937107
6/23/2022,0.054978038
6/24/2022,0.006913599
6/25/2022,0.012748965
6/26/2022,-0.022092619
6/27/2022,-0.013877981
6/28/2022,-0.021935532
6/29/2022,-0.008708373
6/30/2022,-0.015882238
7/1/2022,-0.026048345
7/2/2022,-0.001406965
7/3/2022,0.002848955
7/4/2022,0.04841073
7/5/2022,-0.002033807
7/6/2022,0.01773793
7/7/2022,0.053013858
7/8/2022,0.004322538
7/9/2022,-0.006392223
7/10/2022,-0.033889903
7/11/2022,-0.04265932
7/12/2022,-0.032379797
7/13/2022,0.045961711
7/14/2022,0.017704551
7/15/2022,0.012951349
7/16/2022,0.016988995
7/17/2022,-0.019394361
7/18/2022,0.082117401
7/19/2022,0.040191969
7/20/2022,-0.006742411
7/21/2022,-0.002888442
7/22/2022,-0.019411077
7/23/2022,-0.010983942
7/24/2022,0.006395837
7/25/2022,-0.0551751
7/26/2022,-0.005708687
7/27/2022,0.079605203
7/28/2022,0.039830616
7/29/2022,-0.001646288
7/30/2022,-0.006235164
7/31/2022,-0.01349796
8/1/2022,-0.000972591
8/2/2022,-0.014415337
8/3/2022,-0.005727596
8/4/2022,-0.009434737
8/5/2022,0.029091011
8/6/2022,-0.014085222
8/7/2022,0.009346662
8/8/2022,0.02733857
8/9/2022,-0.027097097
8/10/2022,0.033815984
8/11/2022,0.000412847
8/12/2022,0.018586602
8/13/2022,0.000870801
8/14/2022,-0.004288163
8/15/2022,-0.007498615
8/16/2022,-0.010510085
8/17/2022,-0.022915308
8/18/2022,-0.005281958
8/19/2022,-0.100599314
8/20/2022,0.013819044
8/21/2022,0.017389185
8/22/2022,-0.006279007
8/23/2022,0.006036742
8/24/2022,-0.006181151
8/25/2022,0.009623023
8/26/2022,-0.0620754
8/27/2022,-0.01077399
8/28/2022,-0.021201945
8/29/2022,0.034724276
8/30/2022,-0.024691383
8/31/2022,0.012777569
9/1/2022,0.003859245
9/2/2022,-0.007818753
9/3/2022,-0.0068946
9/4/2022,0.007796708
9/5/2022,-0.008722885
9/6/2022,-0.049196692
9/7/2022,0.024029315
9/8/2022,0.002048165
9/9/2022,0.106121882
9/10/2022,0.014002366
9/11/2022,0.004092001
9/12/2022,0.027616624
9/13/2022,-0.092700069
9/14/2022,-0.002740207
9/15/2022,-0.026672423
9/16/2022,0.003622775
9/17/2022,0.017953758
9/18/2022,-0.035179115
9/19/2022,0.006417416
9/20/2022,-0.033428957
9/21/2022,-0.018177572
9/22/2022,0.046699288
9/23/2022,-0.005970681
9/24/2022,-0.018687621
9/25/2022,-0.007124359
9/26/2022,0.022368473
9/27/2022,-0.005832956
9/28/2022,0.016544468
9/29/2022,0.007532413
9/30/2022,-0.007217154
10/1/2022,-0.006159667
10/2/2022,-0.013876706
10/3/2022,0.030427924
10/4/2022,0.036347276
10/5/2022,-0.008660486
10/6/2022,-0.010181852
10/7/2022,-0.020475303
10/8/2022,-0.006665077
10/9/2022,0.001537729
10/10/2022,-0.015681103
10/11/2022,-0.004705299
10/12/2022,0.005565326
10/13/2022,0.01176874
10/14/2022,-0.010176393
10/15/2022,-0.006151548
10/16/2022,0.010513049
10/17/2022,0.014670059
10/18/2022,-0.011065648
10/19/2022,-0.01007948
10/20/2022,-0.004482602
10/21/2022,0.006231245
10/22/2022,0.001863125
10/23/2022,0.018680488
10/24/2022,-0.011316781
10/25/2022,0.038783301
10/26/2022,0.033568311
10/27/2022,-0.023331496
10/28/2022,0.015257721
10/29/2022,0.010833755
10/30/2022,-0.00878417
10/31/2022,-0.006776156
11/1/2022,-0.000512301
11/2/2022,-0.015902621
11/3/2022,0.002504247
11/4/2022,0.046375197
11/5/2022,0.006405611
11/6/2022,-0.016736844
11/7/2022,-0.015466998
11/8/2022,-0.100061316
11/9/2022,-0.143490225
11/10/2022,0.107424899
11/11/2022,-0.031414436
11/12/2022,-0.013802006
11/13/2022,-0.02653821
11/14/2022,0.016194464
11/15/2022,0.016031464
11/16/2022,-0.012743782
11/17/2022,0.001084507
11/18/2022,0.000614817
11/19/2022,0.000824633
11/20/2022,-0.02511526
11/21/2022,-0.030969375
11/22/2022,0.025494274
11/23/2022,0.026000216
11/24/2022,-0.000375793
11/25/2022,-0.004975954
11/26/2022,-0.003483906
11/27/2022,-0.001193754
11/28/2022,-0.013822429
11/29/2022,0.014038085
11/30/2022,0.044000289
12/1/2022,-0.011732697
12/2/2022,0.007162515
12/3/2022,-0.010558103
12/4/2022,0.013144482
12/5/2022,-0.009086733
12/6/2022,0.006755753
12/7/2022,-0.014124281
12/8/2022,0.02287184
12/9/2022,-0.00582136
12/10/2022,-0.000258431
12/11/2022,-0.00143217
12/12/2022,0.005977724
12/13/2022,0.033410801
12/14/2022,0.001930792
12/15/2022,-0.025302762
12/16/2022,-0.041312204
12/17/2022,0.00886665
12/18/2022,-0.002209886
12/19/2022,-0.018993753
12/20/2022,0.028384069
12/21/2022,-0.005250676
12/22/2022,0.000761505
12/23/2022,-0.001983838
12/24/2022,0.003024521
12/25/2022,-0.000342451
12/26/2022,0.004620498
12/27/2022,-0.011975957
12/28/2022,-0.009846255
12/29/2022,0.005423298
12/30/2022,-0.002388838
12/31/2022,-0.003318148
1/1/2023,0.004688563
1/2/2023,0.003812952
1/3/2023,-0.000516122
1/4/2023,0.01099415
1/5/2023,-0.001571581
1/6/2023,0.006844107
1/7/2023,0.000183423
1/8/2023,0.008025112
1/9/2023,0.006167531
1/10/2023,0.014522577
1/11/2023,0.028006151
1/12/2023,0.052115796
1/13/2023,0.055114417
1/14/2023,0.053578474
1/15/2023,-0.004552757
1/16/2023,0.013832516
1/17/2023,-0.000383251
1/18/2023,-0.022339524
1/19/2023,0.019238046
1/20/2023,0.075391254
1/21/2023,0.004457127
1/22/2023,-0.002511631
1/23/2023,0.009419529
1/24/2023,-0.012991946
1/25/2023,0.021266154
1/26/2023,-0.003680359
1/27/2023,0.001995034
1/28/2023,-0.002064181
1/29/2023,0.032281432
1/30/2023,-0.039303671
1/31/2023,0.013097317
2/1/2023,0.025259483
2/2/2023,-0.010617977
2/3/2023,-0.000960675
2/4/2023,-0.005009723
2/5/2023,-0.016123097
2/6/2023,-0.008518883
2/7/2023,0.022151987
2/8/2023,-0.01396529
2/9/2023,-0.048839963
2/10/2023,-0.007693073
2/11/2023,0.010146854
2/12/2023,-0.003779999
2/13/2023,0.000913267
2/14/2023,0.018924303
2/15/2023,0.093922661
2/16/2023,-0.028154173
2/17/2023,0.039880965
2/18/2023,0.003080559
2/19/2023,-0.012728024
2/20/2023,0.020614651
2/21/2023,-0.015819911
2/22/2023,-0.010128752
2/23/2023,-0.009977805
2/24/2023,-0.031292013
2/25/2023,-0.000980767
2/26/2023,0.016648615
2/27/2023,-0.001627327
2/28/2023,-0.015963935
3/1/2023,0.021566062
3/2/2023,-0.00723505
3/3/2023,-0.047402129
3/4/2023,-0.000417216
3/5/2023,0.003675694
3/6/2023,-0.000256551
3/7/2023,-0.00936204
3/8/2023,-0.022578517
3/9/2023,-0.062393112
3/10/2023,-0.008632184
3/11/2023,0.022051847
3/12/2023,0.07422977
3/13/2023,0.091751879
3/14/2023,0.022669295
3/15/2023,-0.014956444
3/16/2023,0.027766213
3/17/2023,0.094645775
3/18/2023,-0.016702595
3/19/2023,0.039783494
3/20/2023,-0.009680894
3/21/2023,0.014714467
3/22/2023,-0.030820009
3/23/2023,0.037591779
3/24/2023,-0.029670654
3/25/2023,5.17171735527899e-05
3/26/2023,0.018171608
